job_id,title,skill_name,location,formatted_experience_level,formatted_work_type,experience_group
4402371804,editor desk gadget,Writing/Editing,Jakarta,not_specified,Full-time,other
4400819302,palveluty ntekij piccolon p iv kodin v ist tilaan,Other,Syiah Kuala,not_specified,Full-time,other
4403409886,project manager,Project Management,Batam,not_specified,Full-time,other
4403409886,project manager,Information Technology,Batam,not_specified,Full-time,other
4402367666,sales engineer upstream oil gas petrochemical,Sales,Banten,not_specified,Full-time,other
4402367666,sales engineer upstream oil gas petrochemical,Business Development,Banten,not_specified,Full-time,other
4403402827,sales manager,Sales,Medan,not_specified,Full-time,other
4403402827,sales manager,Business Development,Medan,not_specified,Full-time,other
4402363885,sales engineer manager hvac,Sales,Jakarta,not_specified,Full-time,other
4402363885,sales engineer manager hvac,Business Development,Jakarta,not_specified,Full-time,other
4402377741,finance manager,Finance,Bandung,not_specified,Full-time,other
4402377741,finance manager,Sales,Bandung,not_specified,Full-time,other
4403410854,project manager,Project Management,Batam,not_specified,Full-time,other
4403410854,project manager,Information Technology,Batam,not_specified,Full-time,other
4402358864,ai automation engineer developer,Engineering,Jakarta,not_specified,Full-time,other
4402358864,ai automation engineer developer,Information Technology,Jakarta,not_specified,Full-time,other
4397208223,associate assessor,Human Resources,South Jakarta,Associate,Contract,junior
4403422024,project manager,Project Management,Batam,not_specified,Full-time,other
4403422024,project manager,Information Technology,Batam,not_specified,Full-time,other
4361921646,category strategist project intern lifestyle 2026 start bs ms,Business Development,Jakarta,not_specified,Internship,other
4361921646,category strategist project intern lifestyle 2026 start bs ms,Sales,Jakarta,not_specified,Internship,other
4402365564,user access management technical writer dan dispatcher,Marketing,Jakarta,not_specified,Temporary,other
4402365564,user access management technical writer dan dispatcher,Public Relations,Jakarta,not_specified,Temporary,other
4402365564,user access management technical writer dan dispatcher,Writing/Editing,Jakarta,not_specified,Temporary,other
4403407978,construction manager mep,Management,Batam,not_specified,Full-time,other
4403407978,construction manager mep,Manufacturing,Batam,not_specified,Full-time,other
4403420199,field collection team leader pangkal pinang,Accounting/Auditing,Pangkalpinang,not_specified,Contract,other
4403420199,field collection team leader pangkal pinang,Finance,Pangkalpinang,not_specified,Contract,other
4371812826,lng lng to power ipp bid manager technical,Engineering,Jakarta,Mid-Senior level,Full-time,senior
4403404919,project administration document controls specialist,Administrative,Batam,not_specified,Full-time,other
4402358871,tiktok shop by tokopedia special project indonesia e commerce,Sales,Jakarta,Mid-Senior level,Full-time,senior
4402358871,tiktok shop by tokopedia special project indonesia e commerce,Business Development,Jakarta,Mid-Senior level,Full-time,senior
4402370872,general manager operations japanese expatriate,Management,Jakarta,Mid-Senior level,Full-time,senior
4402370872,general manager operations japanese expatriate,General Business,Jakarta,Mid-Senior level,Full-time,senior
4402370872,general manager operations japanese expatriate,Sales,Jakarta,Mid-Senior level,Full-time,senior
4403417709,field collection team leader bengkulu,Accounting/Auditing,Bengkulu,not_specified,Contract,other
4403417709,field collection team leader bengkulu,Finance,Bengkulu,not_specified,Contract,other
4295017809,conrad bali cluster sales manager jakarta sales office 3 properties conrad bali hilton bandung hgi bali nusa dua,Sales,Kecamatan Nusa Penida,not_specified,Full-time,other
4295017809,conrad bali cluster sales manager jakarta sales office 3 properties conrad bali hilton bandung hgi bali nusa dua,Business Development,Kecamatan Nusa Penida,not_specified,Full-time,other
4329761297,beauty advisor freelance bazaar promotor,Sales,Jakarta,Associate,Contract,junior
4390750770,imc campaign merchandise operation project intern tiktok shop 2026 start bs ms,Marketing,Jakarta,not_specified,Internship,other
4390750770,imc campaign merchandise operation project intern tiktok shop 2026 start bs ms,Sales,Jakarta,not_specified,Internship,other
4402373849,business development executive food ingredients yeast extract fermentation jakarta indonesia,Business Development,Jakarta,not_specified,Full-time,other
4402373849,business development executive food ingredients yeast extract fermentation jakarta indonesia,Sales,Jakarta,not_specified,Full-time,other
4402374839,data scientist,Engineering,Germany,not_specified,Internship,other
4402374839,data scientist,Information Technology,Germany,not_specified,Internship,other
4402377776,business development executive food ingredients yeast extract fermentation jakarta indonesia,Business Development,Jakarta,not_specified,Full-time,other
4402377776,business development executive food ingredients yeast extract fermentation jakarta indonesia,Sales,Jakarta,not_specified,Full-time,other
4363263583,gojek area sales manager palembang,Sales,Palembang,not_specified,Full-time,other
4363263583,gojek area sales manager palembang,Business Development,Palembang,not_specified,Full-time,other
4403405997,engineering manager,Other,Jakarta,Mid-Senior level,Full-time,senior
4402372895,mathematics teacher,Education,Tangerang,not_specified,Full-time,other
4402372895,mathematics teacher,Training,Tangerang,not_specified,Full-time,other
4403418748,business unit lead,Management,Jakarta,not_specified,Full-time,other
4403418748,business unit lead,Manufacturing,Jakarta,not_specified,Full-time,other
4402371916,transportation staff,Management,Kecamatan Medan Kota,not_specified,Full-time,other
4402371916,transportation staff,Manufacturing,Kecamatan Medan Kota,not_specified,Full-time,other
4402372903,junior dotnet developer,Engineering,Grogol Petamburan,not_specified,Full-time,other
4402372903,junior dotnet developer,Information Technology,Grogol Petamburan,not_specified,Full-time,other
4402369498,sales admin internship,Sales,South Jakarta,not_specified,Internship,other
4402369498,sales admin internship,Business Development,South Jakarta,not_specified,Internship,other
4402368897,sales director,Sales,Jakarta,Mid-Senior level,Full-time,senior
4402360998,financial accountant,Accounting/Auditing,West Karawang,not_specified,Full-time,other
4402360998,financial accountant,Finance,West Karawang,not_specified,Full-time,other
4346627324,assistent teamleader kassa en service,Other,Balen,not_specified,Full-time,other
4402363972,production section head,Marketing,Cikupa,not_specified,Full-time,other
4402363972,production section head,Public Relations,Cikupa,not_specified,Full-time,other
4402363972,production section head,Writing/Editing,Cikupa,not_specified,Full-time,other
4403414732,project manager,Project Management,Batam,not_specified,Full-time,other
4403414732,project manager,Information Technology,Batam,not_specified,Full-time,other
4402378869,seo writer intern,Analyst,Jakarta,Internship,Internship,intern
4402378869,seo writer intern,Research,Jakarta,Internship,Internship,intern
4402378869,seo writer intern,Strategy/Planning,Jakarta,Internship,Internship,intern
4402372918,pa receptionist administrator,Administrative,West Karawang,not_specified,Full-time,other
4402368906,tech field,Engineering,Greater Semarang,not_specified,Full-time,other
4402368906,tech field,Information Technology,Greater Semarang,not_specified,Full-time,other
4402380020,admin marketing,Administrative,Surabaya,not_specified,Full-time,other
4402361950,hr and ga manager,Human Resources,Semarang,not_specified,Full-time,other
4402370902,content creator internship,Marketing,Jakarta,not_specified,Contract,other
4402370902,content creator internship,Public Relations,Jakarta,not_specified,Contract,other
4402370902,content creator internship,Writing/Editing,Jakarta,not_specified,Contract,other
4381443116,chief engineer,Engineering,Jakarta Metropolitan Area,not_specified,Full-time,other
4381443116,chief engineer,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4402367865,internal control specialist,Accounting/Auditing,Bandung,not_specified,Full-time,other
4402367865,internal control specialist,Finance,Bandung,not_specified,Full-time,other
4402369910,qc field,Quality Assurance,Greater Semarang,not_specified,Full-time,other
4403408992,head of commercial beauty personal care,Finance,Jakarta,Mid-Senior level,Full-time,senior
4403408992,head of commercial beauty personal care,Accounting/Auditing,Jakarta,Mid-Senior level,Full-time,senior
4402358919,reporting consolidation manager,Finance,Jakarta Metropolitan Area,not_specified,Full-time,other
4402358919,reporting consolidation manager,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403412880,accounting intern,Accounting/Auditing,South Jakarta,Internship,Internship,intern
4403412880,accounting intern,Administrative,South Jakarta,Internship,Internship,intern
4403408995,regional analytics manager,Research,Jakarta Metropolitan Area,not_specified,Full-time,other
4403408995,regional analytics manager,Analyst,Jakarta Metropolitan Area,not_specified,Full-time,other
4403408995,regional analytics manager,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4402358915,area sales promotion representatif,Sales,Kecamatan Kota Barat,not_specified,Full-time,other
4402358915,area sales promotion representatif,Business Development,Kecamatan Kota Barat,not_specified,Full-time,other
4402370869,finance accounting manager,Accounting/Auditing,Kecamatan Kuta Selatan,not_specified,Full-time,other
4402370869,finance accounting manager,Finance,Kecamatan Kuta Selatan,not_specified,Full-time,other
4381460002,hr business partner manufacturing,Human Resources,Cikarang Barat,not_specified,Full-time,other
4402369912,it support staff,Information Technology,Pekanbaru,not_specified,Full-time,other
4400819398,senior field programmable gate arrays designer,Engineering,Jakarta,Mid-Senior level,Full-time,senior
4402371918,mechanical technician,Engineering,Sayung,not_specified,Full-time,other
4402371918,mechanical technician,Information Technology,Sayung,not_specified,Full-time,other
